molecule	gene	start	end	strand	orientation
NZ_CP090899.1_240	ANK	67	99	forward	1
NZ_CP090899.1_240	ANK	100	132	forward	1
NZ_CP090899.1_465	ANK_1	145	177	forward	1
NZ_CP090899.1_465	ANK	179	210	forward	1
NZ_CP090899.1_465	ANK	212	243	forward	1
NZ_CP090899.1_465	ANK	244	275	forward	1
NZ_CP090900.1_327	ANK_1	38	70	forward	1
NZ_CP090900.1_327	ANK	122	154	forward	1
NZ_CP090900.1_327	ANK	155	205	forward	1
NZ_CP090900.1_327	ANK	206	239	forward	1
NZ_CP090900.1_327	ANK	312	347	forward	1
NZ_CP090900.1_327	ANK	350	382	forward	1
NZ_CP090900.1_420	ANK_1	57	87	forward	1
NZ_CP090900.1_420	ANK	88	120	forward	1
NZ_CP090900.1_420	ANK	122	154	forward	1
NZ_CP090900.1_420	ANK	157	193	forward	1
NZ_CP090900.1_420	ANK	303	334	forward	1
NZ_CP090901.1_670	ANK_1	73	101	forward	1
NZ_CP090901.1_670	ANK	102	135	forward	1
NZ_CP090901.1_670	ANK	136	168	forward	1
NZ_CP090901.1_670	ANK	169	200	forward	1
NZ_CP090901.1_670	ANK	201	233	forward	1
NZ_CP090901.1_670	ANK	234	265	forward	1
NZ_CP090901.1_670	ANK	266	297	forward	1
NZ_CP090901.1_670	ANK	299	331	forward	1
NZ_CP090902.1_465	ANK_1	145	177	forward	1
NZ_CP090902.1_465	ANK	179	210	forward	1
NZ_CP090902.1_465	ANK	212	243	forward	1
NZ_CP090902.1_465	ANK	244	275	forward	1
NZ_CP090902.1_551	ANK_1	32	64	forward	1
NZ_CP090902.1_551	ANK	65	95	forward	1
NZ_CP090902.1_551	ANK	99	133	forward	1
NZ_CP090902.1_670	ANK_1	73	101	forward	1
NZ_CP090902.1_670	ANK	102	135	forward	1
NZ_CP090902.1_670	ANK	136	168	forward	1
NZ_CP090902.1_670	ANK	169	200	forward	1
NZ_CP090902.1_670	ANK	201	233	forward	1
NZ_CP090902.1_670	ANK	234	265	forward	1
NZ_CP090902.1_670	ANK	266	297	forward	1
NZ_CP090902.1_670	ANK	299	331	forward	1
NZ_CP090903.1_327	ANK_1	38	70	forward	1
NZ_CP090903.1_327	ANK	122	154	forward	1
NZ_CP090903.1_327	ANK	155	205	forward	1
NZ_CP090903.1_327	ANK	206	239	forward	1
NZ_CP090903.1_327	ANK	312	347	forward	1
NZ_CP090903.1_327	ANK	350	382	forward	1
NZ_CP090903.1_420	ANK_1	57	87	forward	1
NZ_CP090903.1_420	ANK	88	120	forward	1
NZ_CP090903.1_420	ANK	122	154	forward	1
NZ_CP090903.1_420	ANK	157	193	forward	1
NZ_CP090903.1_420	ANK	303	334	forward	1
NZ_CP090903.1_670	ANK_1	73	101	forward	1
NZ_CP090903.1_670	ANK	102	135	forward	1
NZ_CP090903.1_670	ANK	136	168	forward	1
NZ_CP090903.1_670	ANK	169	200	forward	1
NZ_CP090903.1_670	ANK	201	233	forward	1
NZ_CP090903.1_670	ANK	234	265	forward	1
NZ_CP090903.1_670	ANK	266	297	forward	1
NZ_CP090903.1_670	ANK	299	331	forward	1
NZ_CP090946.1_327	ANK_1	38	70	forward	1
NZ_CP090946.1_327	ANK	122	154	forward	1
NZ_CP090946.1_327	ANK	155	205	forward	1
NZ_CP090946.1_327	ANK	206	239	forward	1
NZ_CP090946.1_327	ANK	312	347	forward	1
NZ_CP090946.1_327	ANK	350	382	forward	1
NZ_CP090946.1_420	ANK_1	57	87	forward	1
NZ_CP090946.1_420	ANK	88	120	forward	1
NZ_CP090946.1_420	ANK	122	154	forward	1
NZ_CP090946.1_420	ANK	157	193	forward	1
NZ_CP090946.1_420	ANK	303	334	forward	1
NZ_CP090946.1_465	ANK_1	145	177	forward	1
NZ_CP090946.1_465	ANK	179	210	forward	1
NZ_CP090946.1_465	ANK	212	243	forward	1
NZ_CP090946.1_465	ANK	244	275	forward	1
NZ_CP090947.1_465	ANK_1	145	177	forward	1
NZ_CP090947.1_465	ANK	179	210	forward	1
NZ_CP090947.1_465	ANK	212	243	forward	1
NZ_CP090947.1_465	ANK	244	275	forward	1
NZ_CP090947.1_550	ANK_1	28	52	forward	1
NZ_CP090947.1_550	ANK	53	84	forward	1
NZ_CP090947.1_550	ANK	88	119	forward	1
NZ_CP090947.1_670	ANK_1	73	101	forward	1
NZ_CP090947.1_670	ANK	102	135	forward	1
NZ_CP090947.1_670	ANK	136	168	forward	1
NZ_CP090947.1_670	ANK	169	200	forward	1
NZ_CP090947.1_670	ANK	201	233	forward	1
NZ_CP090947.1_670	ANK	234	265	forward	1
NZ_CP090947.1_670	ANK	266	297	forward	1
NZ_CP090947.1_670	ANK	299	331	forward	1
NZ_CP090948.1_420	ANK_1	57	87	forward	1
NZ_CP090948.1_420	ANK	88	120	forward	1
NZ_CP090948.1_420	ANK	122	154	forward	1
NZ_CP090948.1_420	ANK	157	193	forward	1
NZ_CP090948.1_420	ANK	303	334	forward	1
NZ_CP090948.1_465	ANK_1	145	177	forward	1
NZ_CP090948.1_465	ANK	179	210	forward	1
NZ_CP090948.1_465	ANK	212	243	forward	1
NZ_CP090948.1_465	ANK	244	275	forward	1
NZ_CP090948.1_550	ANK_1	28	52	forward	1
NZ_CP090948.1_550	ANK	53	84	forward	1
NZ_CP090948.1_550	ANK	88	119	forward	1
NZ_CP090948.1_670	ANK_1	73	101	forward	1
NZ_CP090948.1_670	ANK	102	135	forward	1
NZ_CP090948.1_670	ANK	136	168	forward	1
NZ_CP090948.1_670	ANK	169	200	forward	1
NZ_CP090948.1_670	ANK	201	233	forward	1
NZ_CP090948.1_670	ANK	234	265	forward	1
NZ_CP090948.1_670	ANK	266	297	forward	1
NZ_CP090948.1_670	ANK	299	331	forward	1
NZ_CP091195.1_353	ANK_1	69	99	forward	1
NZ_CP091195.1_353	ANK	104	134	forward	1
NZ_CP091195.1_484	ANK_1	98	130	forward	1
NZ_CP091195.1_484	ANK	131	163	forward	1
NZ_CP091361.1_921	ANK_1	59	91	forward	1
NZ_CP091361.1_921	ANK	158	195	forward	1
NZ_CP091430.1_3310	ANK_1	159	190	forward	1
NZ_CP091430.1_3310	ANK	266	298	forward	1
NZ_CP091430.1_3310	ANK	305	331	forward	1
NZ_CP091430.1_3310	ANK	425	450	forward	1
NZ_CP091430.1_3310	ANK	452	483	forward	1
NZ_CP091430.1_6174	ANK_1	146	175	forward	1
NZ_CP091430.1_6174	ANK	349	378	forward	1
NZ_CP091940.1_3201	ANK_1	166	198	forward	1
NZ_CP091940.1_3201	ANK	235	267	forward	1
NZ_CP091940.1_3201	ANK	324	356	forward	1
NZ_CP091962.1_2991	ANK_1	165	196	forward	1
NZ_CP091962.1_2991	ANK	280	313	forward	1
NZ_CP091962.1_3190	ANK_1	166	198	forward	1
NZ_CP091962.1_3190	ANK	235	267	forward	1
NZ_CP091962.1_3190	ANK	324	356	forward	1
NZ_CP091967.1_3590	ANK_1	166	198	forward	1
NZ_CP091967.1_3590	ANK	235	267	forward	1
NZ_CP091967.1_3590	ANK	324	356	forward	1
NZ_CP092137.1_327	ANK_1	38	70	forward	1
NZ_CP092137.1_327	ANK	122	154	forward	1
NZ_CP092137.1_327	ANK	155	205	forward	1
NZ_CP092137.1_327	ANK	206	239	forward	1
NZ_CP092137.1_327	ANK	312	347	forward	1
NZ_CP092137.1_327	ANK	350	382	forward	1
NZ_CP092137.1_465	ANK_1	145	177	forward	1
NZ_CP092137.1_465	ANK	179	210	forward	1
NZ_CP092137.1_465	ANK	212	243	forward	1
NZ_CP092137.1_465	ANK	244	275	forward	1
NZ_CP092137.1_670	ANK_1	73	101	forward	1
NZ_CP092137.1_670	ANK	102	135	forward	1
NZ_CP092137.1_670	ANK	136	168	forward	1
NZ_CP092137.1_670	ANK	169	200	forward	1
NZ_CP092137.1_670	ANK	201	233	forward	1
NZ_CP092137.1_670	ANK	234	265	forward	1
NZ_CP092137.1_670	ANK	266	297	forward	1
NZ_CP092137.1_670	ANK	299	331	forward	1
NZ_CP092138.1_328	ANK_1	38	70	forward	1
NZ_CP092138.1_328	ANK	122	154	forward	1
NZ_CP092138.1_328	ANK	155	205	forward	1
NZ_CP092138.1_328	ANK	206	239	forward	1
NZ_CP092138.1_328	ANK	312	347	forward	1
NZ_CP092138.1_328	ANK	350	382	forward	1
NZ_CP092138.1_421	ANK_1	57	87	forward	1
NZ_CP092138.1_421	ANK	88	120	forward	1
NZ_CP092138.1_421	ANK	122	154	forward	1
NZ_CP092138.1_421	ANK	157	193	forward	1
NZ_CP092138.1_421	ANK	303	334	forward	1
NZ_CP092138.1_466	ANK_1	145	177	forward	1
NZ_CP092138.1_466	ANK	179	210	forward	1
NZ_CP092138.1_466	ANK	212	243	forward	1
NZ_CP092138.1_466	ANK	244	275	forward	1
NZ_CP092138.1_552	ANK_1	32	64	forward	1
NZ_CP092138.1_552	ANK	65	95	forward	1
NZ_CP092138.1_552	ANK	99	133	forward	1
NZ_CP092139.1_328	ANK_1	38	70	forward	1
NZ_CP092139.1_328	ANK	122	154	forward	1
NZ_CP092139.1_328	ANK	155	205	forward	1
NZ_CP092139.1_328	ANK	206	239	forward	1
NZ_CP092139.1_328	ANK	312	347	forward	1
NZ_CP092139.1_328	ANK	350	382	forward	1
NZ_CP092140.1_328	ANK_1	38	70	forward	1
NZ_CP092140.1_328	ANK	122	154	forward	1
NZ_CP092140.1_328	ANK	155	205	forward	1
NZ_CP092140.1_328	ANK	206	239	forward	1
NZ_CP092140.1_328	ANK	312	347	forward	1
NZ_CP092140.1_328	ANK	350	382	forward	1
NZ_CP092140.1_421	ANK_1	57	87	forward	1
NZ_CP092140.1_421	ANK	88	120	forward	1
NZ_CP092140.1_421	ANK	122	154	forward	1
NZ_CP092140.1_421	ANK	157	193	forward	1
NZ_CP092140.1_421	ANK	303	334	forward	1
NZ_CP092140.1_552	ANK_1	32	64	forward	1
NZ_CP092140.1_552	ANK	65	95	forward	1
NZ_CP092140.1_552	ANK	99	133	forward	1
NZ_CP092190.1_826	ANK_1	123	153	forward	1
NZ_CP092190.1_826	ANK	156	188	forward	1
NZ_CP092203.1_3452	ANK_1	120	152	forward	1
NZ_CP092203.1_3452	ANK	278	309	forward	1
NZ_CP092526.1_1017	ANK_1	27	60	forward	1
NZ_CP092526.1_1017	ANK	123	157	forward	1
NZ_CP092526.1_1017	ANK	156	187	forward	1
NZ_CP092526.1_1017	ANK	322	352	forward	1
NZ_CP092526.1_1251	ANK_1	63	95	forward	1
NZ_CP092526.1_1251	ANK	97	127	forward	1
NZ_CP092526.1_1338	ANK_1	58	89	forward	1
NZ_CP092526.1_1338	ANK	92	123	forward	1
NZ_CP092526.1_1338	ANK	124	156	forward	1
NZ_CP092526.1_1419	ANK_1	313	345	forward	1
NZ_CP092526.1_1419	ANK	349	380	forward	1
NZ_CP092526.1_1419	ANK	381	413	forward	1
NZ_CP092526.1_1419	ANK	414	448	forward	1
NZ_CP092526.1_202	ANK_1	25	54	forward	1
NZ_CP092526.1_202	ANK	55	86	forward	1
NZ_CP092526.1_202	ANK	89	121	forward	1
NZ_CP092526.1_345	ANK_1	17	49	forward	1
NZ_CP092526.1_345	ANK	50	82	forward	1
NZ_CP092526.1_592	ANK_1	40	71	forward	1
NZ_CP092526.1_592	ANK	74	104	forward	1
NZ_CP092526.1_592	ANK	326	359	forward	1
NZ_CP092672.1_3092	ANK_1	151	179	forward	1
NZ_CP092672.1_3092	ANK	263	296	forward	1
NZ_CP092672.1_3092	ANK	297	326	forward	1
NZ_CP092676.1_2928	ANK_1	151	179	forward	1
NZ_CP092676.1_2928	ANK	263	296	forward	1
NZ_CP092681.1_3062	ANK_1	166	198	forward	1
NZ_CP092681.1_3062	ANK	235	267	forward	1
NZ_CP092681.1_3062	ANK	324	356	forward	1
NZ_CP092985.1_518	ANK_1	166	198	forward	1
NZ_CP092985.1_518	ANK	235	267	forward	1
NZ_CP092985.1_518	ANK	324	356	forward	1
NZ_CP093332.1_3638	ANK_1	38	70	forward	1
NZ_CP093332.1_3638	ANK	139	175	forward	1
NZ_CP093528.1_3171	ANK_1	58	90	forward	1
NZ_CP093528.1_3171	ANK	157	194	forward	1
NZ_CP093835.1_4427	ANK_1	63	95	forward	1
NZ_CP093835.1_4427	ANK	163	200	forward	1
NZ_CP094298.1_3833	ANK_1	103	134	forward	1
NZ_CP094298.1_3833	ANK	141	170	forward	1
NZ_CP094344.1_247	ANK_1	52	85	forward	1
NZ_CP094344.1_247	ANK	90	122	forward	1
NZ_CP094645.1_1150	ANK_1	35	67	forward	1
NZ_CP094645.1_1150	ANK	112	143	forward	1
NZ_CP094645.1_1150	ANK	145	176	forward	1
NZ_CP094645.1_1767	ANK_1	55	87	forward	1
NZ_CP094645.1_1767	ANK	89	120	forward	1
NZ_CP094645.1_1767	ANK	123	153	forward	1
NZ_CP094645.1_1767	ANK	154	191	forward	1
NZ_CP094645.1_1767	ANK	192	224	forward	1
NZ_CP094645.1_1798	ANK_1	25	55	forward	1
NZ_CP094645.1_1798	ANK	56	88	forward	1
NZ_CP094645.1_1798	ANK	90	121	forward	1
NZ_CP094645.1_1983	ANK_1	34	66	forward	1
NZ_CP094645.1_1983	ANK	67	99	forward	1
NZ_CP094645.1_1983	ANK	129	160	forward	1
NZ_CP094645.1_1983	ANK	161	194	forward	1
NZ_CP094645.1_2009	ANK_1	40	72	forward	1
NZ_CP094645.1_2009	ANK	73	118	forward	1
NZ_CP094645.1_2009	ANK	153	185	forward	1
NZ_CP094645.1_2493	ANK_1	40	72	forward	1
NZ_CP094645.1_2493	ANK	73	118	forward	1
NZ_CP094645.1_2493	ANK	153	185	forward	1
NZ_CP094645.1_397	ANK_1	40	72	forward	1
NZ_CP094645.1_397	ANK	73	118	forward	1
NZ_CP094645.1_397	ANK	153	185	forward	1
NZ_CP094645.1_42	ANK_1	35	67	forward	1
NZ_CP094645.1_42	ANK	68	113	forward	1
NZ_CP094645.1_42	ANK	148	180	forward	1
NZ_CP094645.1_548	ANK_1	73	105	forward	1
NZ_CP094645.1_548	ANK	106	143	forward	1
NZ_CP094645.1_548	ANK	144	176	forward	1
NZ_CP095061.1_3631	ANK_1	66	98	forward	1
NZ_CP095061.1_3631	ANK	99	131	forward	1
NZ_CP095497.1_3204	ANK_1	61	93	forward	1
NZ_CP095497.1_3204	ANK	160	197	forward	1
NZ_CP095498.1_2147	ANK_1	100	132	forward	1
NZ_CP095498.1_2147	ANK	130	162	forward	1
NZ_CP095498.1_2147	ANK	163	195	forward	1
NZ_CP096139.1_2007	ANK_1	340	372	forward	1
NZ_CP096139.1_2007	ANK	440	471	forward	1
NZ_CP096139.1_2007	ANK	753	784	forward	1
NZ_CP096139.1_2007	ANK	917	949	forward	1
NZ_CP096139.1_2007	ANK	1035	1069	forward	1
NZ_CP096883.1_1	ANK_1	93	122	forward	1
NZ_CP096883.1_1	ANK	291	323	forward	1
NZ_CP096926.1_1052	ANK_1	83	115	forward	1
NZ_CP096926.1_1052	ANK	116	148	forward	1
NZ_CP096926.1_282	ANK_1	41	72	forward	1
NZ_CP096926.1_282	ANK	112	145	forward	1
NZ_CP096926.1_282	ANK	145	185	forward	1
NZ_CP096926.1_44	ANK_1	674	706	forward	1
NZ_CP096926.1_44	ANK	717	749	forward	1
NZ_CP096926.1_44	ANK	750	782	forward	1
NZ_CP096926.1_44	ANK	817	847	forward	1
NZ_CP096926.1_44	ANK	849	881	forward	1
NZ_CP096926.1_44	ANK	882	914	forward	1
NZ_CP096926.1_44	ANK	915	947	forward	1
NZ_CP097252.1_3104	ANK_1	51	83	forward	1
NZ_CP097252.1_3104	ANK	84	117	forward	1
NZ_CP097464.1_1800	ANK_1	74	106	forward	1
NZ_CP097464.1_1800	ANK	107	139	forward	1
NZ_CP097575.1_5750	ANK_1	47	79	forward	1
NZ_CP097575.1_5750	ANK	113	145	forward	1
NZ_CP097859.1_243	ANK_1	69	100	forward	1
NZ_CP097859.1_243	ANK	259	290	forward	1
NZ_CP098246.1_1197	ANK_1	99	128	forward	1
NZ_CP098246.1_1197	ANK	129	165	forward	1
NZ_CP098250.1_1541	ANK_1	100	129	forward	1
NZ_CP098250.1_1541	ANK	130	167	forward	1
NZ_CP098250.1_1541	ANK	165	195	forward	1
NZ_CP098483.1_2855	ANK_1	191	223	forward	1
NZ_CP098483.1_2855	ANK	224	255	forward	1
NZ_CP098772.1_2502	ANK_1	53	84	forward	1
NZ_CP098772.1_2502	ANK	86	118	forward	1
NZ_CP098772.1_2502	ANK	312	343	forward	1
NZ_CP099464.1_3038	ANK_1	37	69	forward	1
NZ_CP099464.1_3038	ANK	71	103	forward	1
NZ_CP099464.1_3038	ANK	104	136	forward	1
NZ_CP099464.1_3038	ANK	170	202	forward	1
NZ_CP099464.1_3038	ANK	236	268	forward	1
NZ_CP099464.1_3038	ANK	269	301	forward	1
NZ_CP099464.1_3038	ANK	334	366	forward	1
NZ_CP099464.1_3038	ANK	367	399	forward	1
NZ_CP099592.1_1020	ANK_1	73	104	forward	1
NZ_CP099592.1_1020	ANK	108	139	forward	1
NZ_CP099592.1_262	ANK_1	53	85	forward	1
NZ_CP099592.1_262	ANK	86	118	forward	1
NZ_CP099592.1_262	ANK	119	151	forward	1
NZ_CP099592.1_558	ANK_1	41	72	forward	1
NZ_CP099592.1_558	ANK	112	145	forward	1
NZ_CP099592.1_558	ANK	145	185	forward	1
NZ_CP100397.1_3355	ANK_1	103	134	forward	1
NZ_CP100397.1_3355	ANK	141	170	forward	1
NZ_CP100443.1_3334	ANK_1	103	134	forward	1
NZ_CP100443.1_3334	ANK	141	170	forward	1
NZ_CP101111.1_733	ANK_1	102	133	forward	1
NZ_CP101111.1_733	ANK	175	208	forward	1
NZ_CP101112.1_81	ANK_1	102	133	forward	1
NZ_CP101112.1_81	ANK	175	208	forward	1
NZ_CP101505.1_889	ANK_1	81	113	forward	1
NZ_CP101505.1_889	ANK	114	146	forward	1
NZ_CP101913.1_2345	ANK_1	63	95	forward	1
NZ_CP101913.1_2345	ANK	164	200	forward	1
NZ_CP102285.1_2161	ANK_1	212	244	forward	1
NZ_CP102285.1_2161	ANK	247	277	forward	1
NZ_CP102285.1_2161	ANK	278	313	forward	1
NZ_CP102285.1_2161	ANK	487	519	forward	1
NZ_CP102285.1_2161	ANK	586	618	forward	1
NZ_CP102285.1_2161	ANK	619	651	forward	1
NZ_CP102285.1_2161	ANK	653	684	forward	1
NZ_CP102682.1_1505	ANK_1	76	108	forward	1
NZ_CP102682.1_1505	ANK	193	225	forward	1
NZ_CP102682.1_1505	ANK	226	256	forward	1
NZ_CP102682.1_1505	ANK	260	293	forward	1
NZ_CP102682.1_1505	ANK	297	327	forward	1
NZ_CP102682.1_1814	ANK_1	74	106	forward	1
NZ_CP102682.1_1814	ANK	107	139	forward	1
NZ_CP102930.1_2833	ANK_1	63	95	forward	1
NZ_CP102930.1_2833	ANK	96	126	forward	1
NZ_CP102942.1_1414	ANK_1	271	302	forward	1
NZ_CP102942.1_1414	ANK	304	336	forward	1
NZ_CP103054.1_1449	ANK_1	49	82	forward	1
NZ_CP103054.1_1449	ANK	115	147	forward	1
NZ_CP103426.1_130	ANK_1	195	227	forward	1
NZ_CP103426.1_130	ANK	228	260	forward	1
NZ_CP103426.1_1528	ANK_1	193	225	forward	1
NZ_CP103426.1_1528	ANK	226	258	forward	1
NZ_CP103426.1_1528	ANK	259	291	forward	1
NZ_CP103426.1_1528	ANK	325	357	forward	1
NZ_CP103426.1_1528	ANK	358	390	forward	1
NZ_CP103426.1_1528	ANK	424	456	forward	1
NZ_CP103426.1_1528	ANK	457	489	forward	1
NZ_CP103426.1_1528	ANK	607	642	forward	1
NZ_CP103427.1_130	ANK_1	64	91	forward	1
NZ_CP103427.1_130	ANK	195	227	forward	1
NZ_CP103427.1_130	ANK	228	260	forward	1
NZ_CP103429.1_129	ANK_1	64	91	forward	1
NZ_CP103429.1_129	ANK	195	227	forward	1
NZ_CP103429.1_129	ANK	228	260	forward	1
NZ_CP103430.1_131	ANK_1	64	91	forward	1
NZ_CP103430.1_131	ANK	195	227	forward	1
NZ_CP103430.1_131	ANK	228	260	forward	1
NZ_CP103431.1_1474	ANK_1	329	361	forward	1
NZ_CP103431.1_1474	ANK	362	394	forward	1
NZ_CP103431.1_1474	ANK	395	427	forward	1
NZ_CP103431.1_1474	ANK	461	493	forward	1
NZ_CP103431.1_1474	ANK	494	526	forward	1
NZ_CP103431.1_1474	ANK	560	592	forward	1
NZ_CP103431.1_1474	ANK	593	625	forward	1
NZ_CP103432.1_130	ANK_1	195	227	forward	1
NZ_CP103432.1_130	ANK	228	260	forward	1
NZ_CP103432.1_1531	ANK_1	193	225	forward	1
NZ_CP103432.1_1531	ANK	226	258	forward	1
NZ_CP103432.1_1531	ANK	259	291	forward	1
NZ_CP103432.1_1531	ANK	325	357	forward	1
NZ_CP103432.1_1531	ANK	358	390	forward	1
NZ_CP103432.1_1531	ANK	424	456	forward	1
NZ_CP103432.1_1531	ANK	457	489	forward	1
NZ_CP103432.1_1531	ANK	607	642	forward	1
NZ_CP103433.1_129	ANK_1	195	227	forward	1
NZ_CP103433.1_129	ANK	228	260	forward	1
NZ_CP103433.1_1535	ANK_1	193	225	forward	1
NZ_CP103433.1_1535	ANK	226	258	forward	1
NZ_CP103433.1_1535	ANK	259	291	forward	1
NZ_CP103433.1_1535	ANK	325	357	forward	1
NZ_CP103433.1_1535	ANK	358	390	forward	1
NZ_CP103433.1_1535	ANK	424	456	forward	1
NZ_CP103433.1_1535	ANK	457	489	forward	1
NZ_CP103433.1_1535	ANK	607	642	forward	1
NZ_CP103434.1_130	ANK_1	195	227	forward	1
NZ_CP103434.1_130	ANK	228	260	forward	1
NZ_CP103434.1_1538	ANK_1	193	225	forward	1
NZ_CP103434.1_1538	ANK	226	258	forward	1
NZ_CP103434.1_1538	ANK	259	291	forward	1
NZ_CP103434.1_1538	ANK	325	357	forward	1
NZ_CP103434.1_1538	ANK	358	390	forward	1
NZ_CP103434.1_1538	ANK	424	456	forward	1
NZ_CP103434.1_1538	ANK	457	489	forward	1
NZ_CP103434.1_1538	ANK	607	642	forward	1
NZ_CP104147.1_1592	ANK_1	416	446	forward	1
NZ_CP104147.1_1592	ANK	516	548	forward	1
NZ_CP104317.1_318	ANK_1	37	69	forward	1
NZ_CP104317.1_318	ANK	78	106	forward	1
NZ_CP104317.1_318	ANK	110	139	forward	1
NZ_CP104317.1_318	ANK	141	173	forward	1
NZ_CP104499.1_927	ANK_1	129	160	forward	1
NZ_CP104499.1_927	ANK	162	194	forward	1
NZ_CP106855.1_1260	ANK_1	53	85	forward	1
NZ_CP106855.1_1260	ANK	119	151	forward	1
NZ_CP106885.1_4123	ANK_1	131	161	forward	1
NZ_CP106885.1_4123	ANK	164	196	forward	1
NZ_CP107262.1_3603	ANK_1	39	70	forward	1
NZ_CP107262.1_3603	ANK	139	175	forward	1
NZ_CP109619.1_208	ANK_1	65	97	forward	1
NZ_CP109619.1_208	ANK	247	312	forward	1
NZ_CP109619.1_208	ANK	313	346	forward	1
NZ_CP109619.1_208	ANK	347	380	forward	1
NZ_CP109619.1_208	ANK	381	413	forward	1
NZ_CP109619.1_208	ANK	543	575	forward	1
NZ_CP109619.1_208	ANK	813	845	forward	1
NZ_CP110231.1_2081	ANK_1	112	142	forward	1
NZ_CP110231.1_2081	ANK	219	256	forward	1
NZ_CP110359.1_1101	ANK_1	82	113	forward	1
NZ_CP110359.1_1101	ANK	121	152	forward	1
NZ_CP110359.1_1101	ANK	356	388	forward	1
NZ_CP110359.1_1101	ANK	389	421	forward	1
NZ_CP110359.1_1101	ANK	422	455	forward	1
NZ_CP110848.1_2946	ANK_1	42	74	forward	1
NZ_CP110848.1_2946	ANK	76	108	forward	1
NZ_CP110848.1_2946	ANK	142	174	forward	1
NZ_CP110848.1_2946	ANK	178	206	forward	1
NZ_CP110848.1_2946	ANK	207	239	forward	1
NZ_CP110848.1_2946	ANK	240	272	forward	1
NZ_CP110848.1_2946	ANK	273	302	forward	1
NZ_CP110848.1_2946	ANK	305	337	forward	1
NZ_CP111127.1_1854	ANK_1	100	131	forward	1
NZ_CP111127.1_1854	ANK	130	162	forward	1
NZ_CP111127.1_1854	ANK	163	195	forward	1
NZ_CP112978.1_1806	ANK_1	74	106	forward	1
NZ_CP112978.1_1806	ANK	107	139	forward	1
NZ_CP112978.1_2387	ANK_1	59	91	forward	1
NZ_CP112978.1_2387	ANK	127	159	forward	1
NZ_CP113246.1_3317	ANK_1	47	79	forward	1
NZ_CP113246.1_3317	ANK	113	145	forward	1
NZ_CP113269.1_1573	ANK_1	100	131	forward	1
NZ_CP113269.1_1573	ANK	130	162	forward	1
NZ_CP113269.1_1573	ANK	163	195	forward	1
NZ_CP113275.1_1854	ANK_1	100	131	forward	1
NZ_CP113275.1_1854	ANK	130	162	forward	1
NZ_CP113275.1_1854	ANK	163	195	forward	1
NZ_CP114202.1_390	ANK_1	37	68	forward	1
NZ_CP114202.1_390	ANK	78	106	forward	1
NZ_CP114202.1_390	ANK	110	140	forward	1
NZ_CP114202.1_390	ANK	141	173	forward	1
NZ_CP114576.1_2192	ANK_1	200	228	forward	1
NZ_CP114576.1_2192	ANK	447	479	forward	1
NZ_CP114578.1_2123	ANK_1	200	228	forward	1
NZ_CP114578.1_2123	ANK	447	479	forward	1
NZ_CP114771.1_1114	ANK_1	168	202	forward	1
NZ_CP114771.1_1114	ANK	203	234	forward	1
NZ_CP114771.1_1114	ANK	590	619	forward	1
NZ_CP114771.1_2722	ANK_1	349	382	forward	1
NZ_CP114771.1_2722	ANK	456	490	forward	1
NZ_CP114771.1_5095	ANK_1	49	81	forward	1
NZ_CP114771.1_5095	ANK	82	113	forward	1
NZ_CP114771.1_5095	ANK	116	147	forward	1
NZ_CP114771.1_5095	ANK	244	271	forward	1
NZ_CP114771.1_5095	ANK	346	370	forward	1
NZ_CP114771.1_5112	ANK_1	194	225	forward	1
NZ_CP114771.1_5112	ANK	366	402	forward	1
NZ_CP114771.1_5112	ANK	624	650	forward	1
NZ_CP114886.1_2539	ANK_1	58	90	forward	1
NZ_CP114886.1_2539	ANK	91	120	forward	1
NZ_CP114886.1_2539	ANK	121	153	forward	1
NZ_CP114886.1_2539	ANK	154	182	forward	1
NZ_CP114886.1_2539	ANK	256	287	forward	1
NZ_CP114886.1_3309	ANK_1	168	202	forward	1
NZ_CP114886.1_3309	ANK	203	234	forward	1
NZ_CP114886.1_3309	ANK	590	619	forward	1
NZ_CP114886.1_4920	ANK_1	349	382	forward	1
NZ_CP114886.1_4920	ANK	456	490	forward	1
NZ_CSRQ01000578.1_3	ANK_1	99	130	forward	1
NZ_CSRQ01000578.1_3	ANK	129	160	forward	1
NZ_CSRQ01000578.1_3	ANK	162	194	forward	1
NZ_CTEH01000001.1_118	ANK_1	40	71	forward	1
NZ_CTEH01000001.1_118	ANK	111	144	forward	1
NZ_CTEH01000001.1_118	ANK	144	184	forward	1
NZ_CTEH01000001.1_281	ANK_1	94	126	forward	1
NZ_CTEH01000001.1_281	ANK	127	159	forward	1
NZ_CTEH01000001.1_281	ANK	160	192	forward	1
NZ_CTEH01000001.1_281	ANK	193	224	forward	1
NZ_CTEH01000001.1_281	ANK	226	258	forward	1
NZ_CTEH01000001.1_37	ANK_1	95	126	forward	1
NZ_CTEH01000001.1_37	ANK	130	162	forward	1
NZ_CTEH01000001.1_502	ANK_1	949	980	forward	1
NZ_CTEH01000001.1_502	ANK	983	1014	forward	1
NZ_CTEH01000001.1_502	ANK	1015	1049	forward	1
NZ_CUOL01000006.1_99	ANK_1	308	339	forward	1
NZ_CUOL01000006.1_99	ANK	370	400	forward	1
NZ_CUPB01000007.1_26	ANK_1	282	313	forward	1
